0.018922,26003,0.0049983,68086,0.00184293,82668.3,,,,,,,,,,,,
0.0191,25640,0.0050491,67883,0.00186183,82574.5,,,,,,,,,,,,
0.019279,25278,0.0051002,67681,0.00188083,82480.4,,,,,,,,,,,,
0.019458,24920,0.0051514,67479,0.00189991,82385.9,,,,,,,,,,,,
0.019638,24568,0.005203,67276,0.00191909,82290.9,,,,,,,,,,,,
0.019819,24225,0.0052547,67069,0.00193837,82195.6,,,,,,,,,,,,
0.02,23891,0.0053067,66857,0.00195774,82099.9,,,,,,,,,,,,
0.020182,23568,0.005359,66639,0.0019772,82004,,,,,,,,,,,,
0.020364,23255,0.0054115,66415,0.00199676,81907.6,,,,,,,,,,,,
0.020547,22950,0.0054642,66184,0.00201641,81810.7,,,,,,,,,,,,
0.02073,22652,0.0055171,65949,0.00203615,81713.5,,,,,,,,,,,,
0.020914,22356,0.0055703,65710,0.00205599,81616,,,,,,,,,,,,
0.021098,22060,0.0056237,65468,0.00207592,81518,,,,,,,,,,,,
0.021283,21760,0.0056774,65226,0.00209595,81419.7,,,,,,,,,,,,
0.021468,21455,0.0057313,64986,0.00211607,81321.1,,,,,,,,,,,,
0.021654,21144,0.0057854,64749,0.00213628,81222,,,,,,,,,,,,
0.02184,20831,0.0058398,64519,0.00215659,81122.6,,,,,,,,,,,,
0.022027,20517,0.0058944,64294,0.00217698,81022.9,,,,,,,,,,,,
0.022215,20203,0.0059492,64075,0.00219748,80922.8,,,,,,,,,,,,
0.022402,19891,0.0060043,63861,0.00221806,80822.2,,,,,,,,,,,,
0.022591,19583,0.0060596,63651,0.00223874,80721.3,,,,,,,,,,,,
0.02278,19281,0.0061151,63441,0.00225951,80620.1,,,,,,,,,,,,
0.022969,18985,0.0061709,63230,0.00228038,80518.5,,,,,,,,,,,,
0.023159,18696,0.0062269,63014,0.00230134,80416.6,,,,,,,,,,,,
0.023349,18415,0.0062831,62791,0.00232239,80314.3,,,,,,,,,,,,
0.023539,18142,0.0063396,62558,0.00234353,80211.6,,,,,,,,,,,,
0.023731,17876,0.0063963,62316,0.00236477,80108.6,,,,,,,,,,,,
0.023922,17617,0.0064532,62070,0.0023861,80005.3,,,,,,,,,,,,
0.024114,17362,0.0065103,61825,0.00240752,79901.7,,,,,,,,,,,,
0.024307,17112,0.0065677,61584,0.00242904,79797.6,,,,,,,,,,,,
0.024499,16864,0.0066253,61348,0.00245065,79693.2,,,,,,,,,,,,
0.024693,16618,0.0066832,61120,0.00247235,79588.4,,,,,,,,,,,,
0.024886,16371,0.0067412,60898,0.00249414,79483.4,,,,,,,,,,,,
0.02508,16124,0.0067995,60681,0.00251603,79377.9,,,,,,,,,,,,
0.025275,15876,0.006858,60466,0.002538,79272.2,,,,,,,,,,,,
0.02547,15628,0.0069168,60249,0.00256008,79166.1,,,,,,,,,,,,
0.025665,15379,0.0069758,60025,0.00258224,79059.6,,,,,,,,,,,,
0.025861,15131,0.007035,59793,0.00260449,78952.9,,,,,,,,,,,,
0.026057,14883,0.0070944,59554,0.00262684,78845.8,,,,,,,,,,,,
0.026254,14638,0.007154,59312,0.00264928,78738.3,,,,,,,,,,,,
0.02645,14396,0.0072139,59071,0.00267181,78630.5,,,,,,,,,,,,
0.026648,14158,0.007274,58834,0.00269444,78522.4,,,,,,,,,,,,
0.026845,13924,0.0073343,58601,0.00271716,78413.9,,,,,,,,,,,,
0.027043,13695,0.0073949,58376,0.00273996,78305.2,,,,,,,,,,,,
0.027242,13471,0.0074557,58158,0.00276286,78196.1,,,,,,,,,,,,
0.02744,13253,0.0075167,57944,0.00278586,78086.6,,,,,,,,,,,,
0.027639,13040,0.0075779,57732,0.00280894,77976.9,,,,,,,,,,,,
0.027839,12833,0.0076393,57516,0.00283212,77866.9,,,,,,,,,,,,
0.028038,12630,0.007701,57292,0.00285538,77756.6,,,,,,,,,,,,
0.028238,12430,0.0077629,57060,0.00287874,77645.8,,,,,,,,,,,,
0.028439,12232,0.007825,56819,0.00290219,77534.8,,,,,,,,,,,,
0.028639,12036,0.0078873,56572,0.00292574,77423.4,,,,,,,,,,,,
0.02884,11839,0.0079498,56321,0.00294937,77311.8,,,,,,,,,,,,
0.029042,11642,0.0080126,56070,0.0029731,77199.9,,,,,,,,,,,,
0.029243,11445,0.0080756,55820,0.00299691,77087.6,,,,,,,,,,,,
0.029445,11246,0.0081388,55572,0.00302082,76975.1,,,,,,,,,,,,
0.029647,11048,0.0082022,55326,0.00304482,76862.2,,,,,,,,,,,,
0.02985,10851,0.0082659,55081,0.00306891,76749.1,,,,,,,,,,,,
0.030052,10656,0.0083297,54838,0.00309309,76635.7,,,,,,,,,,,,
0.030255,10463,0.0083938,54599,0.00311736,76521.9,,,,,,,,,,,,
0.030459,10274,0.0084581,54364,0.00314173,76407.8,,,,,,,,,,,,
0.030662,10088,0.0085226,54134,0.00316618,76293.5,,,,,,,,,,,,
0.030866,9905.9,0.0085873,53908,0.00319073,76178.9,,,,,,,,,,,,
0.03107,9728.7,0.0086523,53681,0.00321536,76063.9,,,,,,,,,,,,
0.031274,9556.2,0.0087174,53453,0.00324009,75948.7,,,,,,,,,,,,
0.031479,9388.5,0.0087828,53225,0.00326491,75833.2,,,,,,,,,,,,
0.031684,9225.4,0.0088484,52998,0.00328982,75717.4,,,,,,,,,,,,
0.031889,9066.7,0.0089142,52775,0.00331481,75601.4,,,,,,,,,,,,
0.032094,8911.8,0.0089802,52553,0.0033399,75485.1,,,,,,,,,,,,
0.032299,8760,0.0090464,52334,0.00336508,75368.4,,,,,,,,,,,,
0.032505,8610.8,0.0091128,52114,0.00339035,75251.4,,,,,,,,,,,,
0.032711,8463.5,0.0091795,51893,0.00341571,75134.2,,,,,,,,,,,,
0.032917,8317.5,0.0092463,51670,0.00344116,75016.7,,,,,,,,,,,,
0.033123,8172.5,0.0093134,51445,0.00346671,74898.9,,,,,,,,,,,,
0.033329,8028.2,0.0093807,51218,0.00349234,74780.9,,,,,,,,,,,,
0.033536,7884.8,0.0094482,50989,0.00351806,74662.5,,,,,,,,,,,,
0.033743,7742.3,0.0095159,50759,0.00354387,74543.9,,,,,,,,,,,,
0.03395,7601,0.0095838,50528,0.00356977,74425.1,,,,,,,,,,,,
0.034157,7461.2,0.0096519,50297,0.00359576,74306,,,,,,,,,,,,
0.034364,7323.1,0.0097202,50066,0.00362184,74186.5,,,,,,,,,,,,
0.034571,7186.9,0.0097887,49835,0.00364801,74066.8,,,,,,,,,,,,
0.034779,7052.8,0.0098575,49604,0.00367427,73946.9,,,,,,,,,,,,
0.034987,6920.9,0.0099264,49374,0.00370062,73826.7,,,,,,,,,,,,
0.035195,6791.3,0.0099956,49145,0.00372706,73706.2,,,,,,,,,,,,
0.035403,6664.1,0.010065,48915,0.00375359,73585.4,,,,,,,,,,,,
